#Scantype: Stepscan 
#Date: 2024-12-20 15:53:03
#Total scanning time: 758.1279180049896
#Scan direction: X
#X range: 15.85586 - 19.775859999999962 um
#Y range: 16.006839999999997 - 19.92683999999996 um
#X pixels: 50, pixelsize: 8e-08 um
#Y pixels: 50, pixelsize: 8e-08 um
#Integration time per pixel: 50.0 ms
#Columns:, x [um], y [um], AFM height [um], counts [kc/s]
1.585577999999999932e+01	1.600660999999999845e+01	1.552208999999999950e+00	2.881999999999999886e+02
1.593589000000000055e+01	1.600660999999999845e+01	1.550703999999999860e+00	2.912200000000000273e+02
1.601577999999999946e+01	1.600660999999999845e+01	1.553339000000000025e+00	2.890600000000000023e+02
1.609588999999999714e+01	1.600660999999999845e+01	1.552961999999999954e+00	2.858000000000000114e+02
1.617577999999999960e+01	1.600660999999999845e+01	1.552208999999999950e+00	2.878999999999999773e+02
1.625589000000000084e+01	1.600660999999999845e+01	1.549950999999999857e+00	2.910600000000000023e+02
1.633577999999999975e+01	1.600660999999999845e+01	1.546939999999999982e+00	2.958999999999999773e+02
1.641590000000000060e+01	1.600660999999999845e+01	1.543928999999999885e+00	2.942200000000000273e+02
1.649578999999999951e+01	1.600660999999999845e+01	1.543552999999999953e+00	2.928199999999999932e+02
1.657589999999999719e+01	1.600660999999999845e+01	1.542799999999999949e+00	2.920799999999999841e+02
1.665578999999999965e+01	1.600660999999999845e+01	1.542423000000000100e+00	2.938999999999999773e+02
1.673590000000000089e+01	1.600660999999999845e+01	1.544681999999999888e+00	2.886999999999999886e+02
1.681578999999999979e+01	1.600660999999999845e+01	1.548069000000000139e+00	2.912200000000000273e+02
1.689589999999999748e+01	1.600660999999999845e+01	1.551080000000000014e+00	2.908199999999999932e+02
1.697578999999999994e+01	1.600660999999999845e+01	1.550327000000000011e+00	2.964399999999999977e+02
1.705590000000000117e+01	1.600660999999999845e+01	1.555219999999999825e+00	2.930199999999999818e+02
1.713579000000000008e+01	1.600660999999999845e+01	1.556349999999999900e+00	2.884800000000000182e+02
1.721591000000000093e+01	1.600660999999999845e+01	1.555972999999999828e+00	2.885400000000000205e+02
1.729579999999999629e+01	1.600660999999999845e+01	1.555972999999999828e+00	2.880799999999999841e+02
1.737590999999999752e+01	1.600660999999999845e+01	1.555596999999999897e+00	2.943199999999999932e+02
1.745579999999999998e+01	1.600660999999999845e+01	1.551833000000000018e+00	2.923999999999999773e+02
1.753591000000000122e+01	1.600660999999999845e+01	1.553714999999999957e+00	2.880400000000000205e+02
1.761579999999999657e+01	1.600660999999999845e+01	1.554091000000000111e+00	2.925199999999999818e+02
1.769590999999999781e+01	1.600660999999999845e+01	1.555972999999999828e+00	2.875000000000000000e+02
1.777580000000000027e+01	1.600660999999999845e+01	1.554843999999999893e+00	2.927400000000000091e+02
1.785591999999999757e+01	1.600660999999999845e+01	1.558232000000000061e+00	2.924800000000000182e+02
1.793579999999999686e+01	1.600660999999999845e+01	1.554468000000000183e+00	2.936399999999999864e+02
1.801591999999999771e+01	1.600660999999999845e+01	1.558232000000000061e+00	2.905600000000000023e+02
1.809580999999999662e+01	1.600660999999999845e+01	1.558607999999999993e+00	2.916200000000000045e+02
1.817591999999999786e+01	1.600660999999999845e+01	1.556725999999999832e+00	2.938799999999999955e+02
1.825581000000000031e+01	1.600660999999999845e+01	1.558607999999999993e+00	2.902200000000000273e+02
1.833591999999999800e+01	1.600660999999999845e+01	1.565005999999999897e+00	2.948999999999999773e+02
1.841580999999999690e+01	1.600660999999999845e+01	1.568769999999999998e+00	2.929200000000000159e+02
1.849591999999999814e+01	1.600660999999999845e+01	1.573662999999999812e+00	2.938600000000000136e+02
1.857581000000000060e+01	1.600660999999999845e+01	1.574039999999999884e+00	2.917799999999999727e+02
1.865592999999999790e+01	1.600660999999999845e+01	1.573662999999999812e+00	2.894200000000000159e+02
1.873582000000000036e+01	1.600660999999999845e+01	1.574416000000000038e+00	2.956200000000000045e+02
1.881592999999999805e+01	1.600660999999999845e+01	1.572158000000000166e+00	2.952400000000000091e+02
1.889581999999999695e+01	1.600660999999999845e+01	1.569523000000000001e+00	2.933399999999999750e+02
1.897592999999999819e+01	1.600660999999999845e+01	1.569523000000000001e+00	2.913799999999999955e+02
1.905582000000000065e+01	1.600660999999999845e+01	1.569147000000000070e+00	2.966399999999999864e+02
1.913592999999999833e+01	1.600660999999999845e+01	1.567264999999999908e+00	2.941800000000000068e+02
1.921581999999999724e+01	1.600660999999999845e+01	1.566512000000000127e+00	2.924599999999999795e+02
1.929592999999999847e+01	1.600660999999999845e+01	1.562371999999999872e+00	2.937799999999999727e+02
1.937582000000000093e+01	1.600660999999999845e+01	1.560113000000000083e+00	2.970600000000000023e+02
1.945593999999999824e+01	1.600660999999999845e+01	1.558983999999999925e+00	2.955000000000000000e+02
1.953583000000000069e+01	1.600660999999999845e+01	1.555219999999999825e+00	2.983600000000000136e+02
1.961593999999999838e+01	1.600660999999999845e+01	1.560490000000000155e+00	2.983000000000000114e+02
1.969582999999999728e+01	1.600660999999999845e+01	1.554091000000000111e+00	2.967200000000000273e+02
1.977593999999999852e+01	1.600660999999999845e+01	1.560113000000000083e+00	2.915199999999999818e+02
1.585577999999999932e+01	1.608672999999999931e+01	1.548821999999999921e+00	2.914599999999999795e+02
1.593589000000000055e+01	1.608672999999999931e+01	1.550327000000000011e+00	2.897400000000000091e+02
1.601577999999999946e+01	1.608672999999999931e+01	1.551080000000000014e+00	2.925799999999999841e+02
1.609588999999999714e+01	1.608672999999999931e+01	1.551833000000000018e+00	2.898000000000000114e+02
1.617577999999999960e+01	1.608672999999999931e+01	1.551080000000000014e+00	2.913999999999999773e+02
1.625589000000000084e+01	1.608672999999999931e+01	1.548445999999999989e+00	2.917599999999999909e+02
1.633577999999999975e+01	1.608672999999999931e+01	1.545811000000000046e+00	2.920799999999999841e+02
1.641590000000000060e+01	1.608672999999999931e+01	1.543928999999999885e+00	2.920799999999999841e+02
1.649578999999999951e+01	1.608672999999999931e+01	1.543175999999999881e+00	2.888600000000000136e+02
1.657589999999999719e+01	1.608672999999999931e+01	1.543552999999999953e+00	2.916000000000000227e+02
1.665578999999999965e+01	1.608672999999999931e+01	1.545811000000000046e+00	2.909599999999999795e+02
1.673590000000000089e+01	1.608672999999999931e+01	1.545433999999999974e+00	2.905799999999999841e+02
1.681578999999999979e+01	1.608672999999999931e+01	1.548445999999999989e+00	2.912200000000000273e+02
1.689589999999999748e+01	1.608672999999999931e+01	1.551080000000000014e+00	2.904399999999999977e+02
1.697578999999999994e+01	1.608672999999999931e+01	1.550327000000000011e+00	2.884399999999999977e+02
1.705590000000000117e+01	1.608672999999999931e+01	1.553339000000000025e+00	2.941200000000000045e+02
1.713579000000000008e+01	1.608672999999999931e+01	1.553714999999999957e+00	2.895799999999999841e+02
1.721591000000000093e+01	1.608672999999999931e+01	1.555219999999999825e+00	2.899399999999999977e+02
1.729579999999999629e+01	1.608672999999999931e+01	1.555596999999999897e+00	2.921000000000000227e+02
1.737590999999999752e+01	1.608672999999999931e+01	1.555972999999999828e+00	2.919399999999999977e+02
1.745579999999999998e+01	1.608672999999999931e+01	1.554468000000000183e+00	2.918399999999999750e+02
1.753591000000000122e+01	1.608672999999999931e+01	1.555596999999999897e+00	2.937599999999999909e+02
1.761579999999999657e+01	1.608672999999999931e+01	1.555596999999999897e+00	2.906000000000000227e+02
1.769590999999999781e+01	1.608672999999999931e+01	1.555596999999999897e+00	2.941800000000000068e+02
1.777580000000000027e+01	1.608672999999999931e+01	1.556349999999999900e+00	2.889200000000000159e+02
1.785591999999999757e+01	1.608672999999999931e+01	1.554843999999999893e+00	2.887799999999999727e+02
1.793579999999999686e+01	1.608672999999999931e+01	1.556725999999999832e+00	2.904599999999999795e+02
1.801591999999999771e+01	1.608672999999999931e+01	1.555219999999999825e+00	2.928399999999999750e+02
1.809580999999999662e+01	1.608672999999999931e+01	1.558607999999999993e+00	2.925000000000000000e+02
1.817591999999999786e+01	1.608672999999999931e+01	1.560490000000000155e+00	2.943999999999999773e+02
