#Date: 2024-12-03 16:39:29
#Total scanning time: 211.36105847358704
#Scan direction: X
#X range: 10.49967 - 19.499670000000005 um
#Y range: 10.50001 - 19.500010000000007 um
#X pixels: 10, pixelsize: 1e-06 um
#Y pixels: 10, pixelsize: 1e-06 um
#Integration time per pixel: 50.0 ms
#Columns: X [um], Y [um], counts
1.049967000000000006e+01	1.050000999999999962e+01	1.911249556247781103e-02
1.149967000000000006e+01	1.050000999999999962e+01	1.908209541047705196e-02
1.249967000000000183e+01	1.050000999999999962e+01	1.914689573447867291e-02
1.349967000000000183e+01	1.050000999999999962e+01	1.918989594947974331e-02
1.449967000000000183e+01	1.050000999999999962e+01	1.909379546897734328e-02
1.549967000000000183e+01	1.050000999999999962e+01	1.912079560397801983e-02
1.649967000000000539e+01	1.050000999999999962e+01	1.912869564347821627e-02
1.749967000000000183e+01	1.050000999999999962e+01	1.910319551597758000e-02
1.849967000000000539e+01	1.050000999999999962e+01	1.913869569347846286e-02
1.949967000000000539e+01	1.050000999999999962e+01	1.918649593247965732e-02
1.049967000000000006e+01	1.150001000000000140e+01	1.871099355496777181e-02
1.149967000000000006e+01	1.150001000000000140e+01	1.771288856444282189e-02
1.249967000000000183e+01	1.150001000000000140e+01	1.802029010145050555e-02
1.349967000000000183e+01	1.150001000000000140e+01	1.100035500177500708e-02
1.449967000000000183e+01	1.150001000000000140e+01	4.644923224616122163e-03
1.549967000000000183e+01	1.150001000000000140e+01	2.034010170050850295e-03
1.649967000000000539e+01	1.150001000000000140e+01	1.014205071025355096e-03
1.749967000000000183e+01	1.150001000000000140e+01	9.923049615248075335e-04
1.849967000000000539e+01	1.150001000000000140e+01	1.024305121525607596e-03
1.949967000000000539e+01	1.150001000000000140e+01	9.783048915244574924e-04
1.049967000000000006e+01	1.250001000000000140e+01	9.225046125230626417e-04
1.149967000000000006e+01	1.250001000000000140e+01	8.659043295216475129e-04
1.249967000000000183e+01	1.250001000000000140e+01	7.963039815199076093e-04
1.349967000000000183e+01	1.250001000000000140e+01	8.184040920204600517e-04
1.449967000000000183e+01	1.250001000000000140e+01	7.942039710198550706e-04
1.549967000000000183e+01	1.250001000000000140e+01	7.558037790188950602e-04
1.649967000000000539e+01	1.250001000000000140e+01	7.672038360191799295e-04
1.749967000000000183e+01	1.250001000000000140e+01	8.136040680203400098e-04
1.849967000000000539e+01	1.250001000000000140e+01	9.209046045230226277e-04
1.949967000000000539e+01	1.250001000000000140e+01	1.012605063025315191e-03
1.049967000000000006e+01	1.350001000000000140e+01	2.076310381551907738e-03
1.149967000000000006e+01	1.350001000000000140e+01	2.310111550557752708e-03
1.249967000000000183e+01	1.350001000000000140e+01	2.364411822059110310e-03
1.349967000000000183e+01	1.350001000000000140e+01	2.191510957554787444e-03
1.449967000000000183e+01	1.350001000000000140e+01	2.100610503052514726e-03
1.549967000000000183e+01	1.350001000000000140e+01	1.954109770548852470e-03
1.649967000000000539e+01	1.350001000000000140e+01	2.007410037050184805e-03
1.749967000000000183e+01	1.350001000000000140e+01	2.003210016050080162e-03
1.849967000000000539e+01	1.350001000000000140e+01	1.905509527547637628e-03
1.949967000000000539e+01	1.350001000000000140e+01	1.780008900044500108e-03
1.049967000000000006e+01	1.450001000000000317e+01	5.183325916629582912e-03
1.149967000000000006e+01	1.450001000000000317e+01	6.288931444657222709e-03
1.249967000000000183e+01	1.450001000000000317e+01	6.626733133665668914e-03
1.349967000000000183e+01	1.450001000000000317e+01	6.467032335161674618e-03
1.449967000000000183e+01	1.450001000000000317e+01	6.603333016665083668e-03
1.549967000000000183e+01	1.450001000000000317e+01	6.006230031150155795e-03
1.649967000000000539e+01	1.450001000000000317e+01	5.667728338641693162e-03
1.749967000000000183e+01	1.450001000000000317e+01	5.786728933644667318e-03
1.849967000000000539e+01	1.450001000000000317e+01	5.523627618138090764e-03
1.949967000000000539e+01	1.450001000000000317e+01	5.284226421132105257e-03
1.049967000000000006e+01	1.550001000000000495e+01	1.185355926779633855e-02
1.149967000000000006e+01	1.550001000000000495e+01	1.487687438437191971e-02
1.249967000000000183e+01	1.550001000000000495e+01	1.803359016795083591e-02
1.349967000000000183e+01	1.550001000000000495e+01	1.760588802944014486e-02
1.449967000000000183e+01	1.550001000000000495e+01	1.658608293041465009e-02
1.549967000000000183e+01	1.550001000000000495e+01	1.673088365441827152e-02
1.649967000000000539e+01	1.550001000000000495e+01	1.665498327491637606e-02
1.749967000000000183e+01	1.550001000000000495e+01	1.694198470992355071e-02
1.849967000000000539e+01	1.550001000000000495e+01	1.639388196940984657e-02
1.949967000000000539e+01	1.550001000000000495e+01	1.575837879189396010e-02
1.049967000000000006e+01	1.650001000000000317e+01	8.328541642708213108e-03
1.149967000000000006e+01	1.650001000000000317e+01	1.417997089985450002e-02
1.249967000000000183e+01	1.650001000000000317e+01	1.847309236546182745e-02
1.349967000000000183e+01	1.650001000000000317e+01	1.798688993444966938e-02
1.449967000000000183e+01	1.650001000000000317e+01	1.734338671693358425e-02
1.549967000000000183e+01	1.650001000000000317e+01	1.664488322441612378e-02
1.649967000000000539e+01	1.650001000000000317e+01	1.636178180890904277e-02
1.749967000000000183e+01	1.650001000000000317e+01	1.613788068940344433e-02
1.849967000000000539e+01	1.650001000000000317e+01	1.561347806739033645e-02
1.949967000000000539e+01	1.650001000000000317e+01	1.529667648338241606e-02
1.049967000000000006e+01	1.750001000000000673e+01	6.303031515157575190e-03
1.149967000000000006e+01	1.750001000000000673e+01	1.396596982984914942e-02
1.249967000000000183e+01	1.750001000000000673e+01	1.926379631898159431e-02
1.349967000000000183e+01	1.750001000000000673e+01	1.965739828699143363e-02
1.449967000000000183e+01	1.750001000000000673e+01	1.910389551947759557e-02
1.549967000000000183e+01	1.750001000000000673e+01	1.864109320546602708e-02
1.649967000000000539e+01	1.750001000000000673e+01	1.827229136145680499e-02
1.749967000000000183e+01	1.750001000000000673e+01	1.805779028895144328e-02
1.849967000000000539e+01	1.750001000000000673e+01	1.773428867144335661e-02
1.949967000000000539e+01	1.750001000000000673e+01	1.725858629293146318e-02
1.049967000000000006e+01	1.850001000000000317e+01	5.758828794143970760e-03
1.149967000000000006e+01	1.850001000000000317e+01	1.366866834334171631e-02
1.249967000000000183e+01	1.850001000000000317e+01	1.891529457647288248e-02
1.349967000000000183e+01	1.850001000000000317e+01	1.961709808549042672e-02
1.449967000000000183e+01	1.850001000000000317e+01	2.050010250051250218e-02
1.549967000000000183e+01	1.850001000000000317e+01	2.223201116005580139e-02
1.649967000000000539e+01	1.850001000000000317e+01	2.010060050300251436e-02
1.749967000000000183e+01	1.850001000000000317e+01	1.851389256946284548e-02
1.849967000000000539e+01	1.850001000000000317e+01	1.806659033295166319e-02
1.949967000000000539e+01	1.850001000000000317e+01	1.750108750543752367e-02
1.049967000000000006e+01	1.950001000000000673e+01	5.608928044640222946e-03
1.149967000000000006e+01	1.950001000000000673e+01	1.354196770983854929e-02
1.249967000000000183e+01	1.950001000000000673e+01	1.848039240196200708e-02
1.349967000000000183e+01	1.950001000000000673e+01	1.873539367696838362e-02
1.449967000000000183e+01	1.950001000000000673e+01	1.872469362346811800e-02
1.549967000000000183e+01	1.950001000000000673e+01	1.880609403047015307e-02
1.649967000000000539e+01	1.950001000000000673e+01	1.852999264996324849e-02
1.749967000000000183e+01	1.950001000000000673e+01	1.803589017945089398e-02
1.849967000000000539e+01	1.950001000000000673e+01	1.763568817844089059e-02
1.949967000000000539e+01	1.950001000000000673e+01	1.699588497942489812e-02
