#Date: 2024-12-03 17:47:03
#Total scanning time: 997.9109373092651
#Scan direction: X
#X range: 2.248879999999999 - 27.74888 um
#Y range: 2.25001 - 27.75001 um
#X pixels: 18, pixelsize: 1.5e-06 um
#Y pixels: 18, pixelsize: 1.5e-06 um
#Integration time per pixel: 50.0 ms
#Columns: X [um], Y [um], counts, freq_center, fwhm, contrast, sensitivity
2.248879999999998880e+00	2.250010000000000066e+00	1.390060000000000002e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.748879999999998880e+00	2.250010000000000066e+00	1.387239999999999895e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.248879999999998880e+00	2.250010000000000066e+00	1.386206666666666649e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.748879999999999768e+00	2.250010000000000066e+00	1.392766666666666708e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.248879999999997992e+00	2.250010000000000066e+00	1.392493333333333112e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.748879999999999768e+00	2.250010000000000066e+00	1.393033333333333132e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.124887999999999799e+01	2.250010000000000066e+00	1.392686666666666611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.274887999999999977e+01	2.250010000000000066e+00	1.386500000000000057e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.424887999999999799e+01	2.250010000000000066e+00	1.398253333333333046e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.574887999999999977e+01	2.250010000000000066e+00	1.396406666666666467e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.724887999999999977e+01	2.250010000000000066e+00	1.397266666666666595e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.874887999999999977e+01	2.250010000000000066e+00	1.398199999999999932e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.024887999999999977e+01	2.250010000000000066e+00	1.402640000000000100e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.174887999999999977e+01	2.250010000000000066e+00	1.391279999999999859e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.324888000000000332e+01	2.250010000000000066e+00	1.390339999999999634e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.474887999999999977e+01	2.250010000000000066e+00	1.392899999999999920e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.624887999999999977e+01	2.250010000000000066e+00	1.403226666666666631e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.774887999999999977e+01	2.250010000000000066e+00	1.403413333333333526e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.248879999999998880e+00	3.750010000000000066e+00	1.725393333333333032e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.748879999999998880e+00	3.750010000000000066e+00	1.758626666666666267e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.248879999999998880e+00	3.750010000000000066e+00	2.117799999999999727e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.748879999999999768e+00	3.750010000000000066e+00	2.035459999999999923e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.248879999999997992e+00	3.750010000000000066e+00	1.908439999999999657e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.748879999999999768e+00	3.750010000000000066e+00	1.466113333333333060e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.124887999999999799e+01	3.750010000000000066e+00	3.228733333333332922e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.274887999999999977e+01	3.750010000000000066e+00	7.055999999999999162e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.424887999999999799e+01	3.750010000000000066e+00	4.205333333333332924e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.574887999999999977e+01	3.750010000000000066e+00	3.761333333333332973e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.724887999999999977e+01	3.750010000000000066e+00	3.624000000000000110e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.874887999999999977e+01	3.750010000000000066e+00	3.605333333333332835e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.024887999999999977e+01	3.750010000000000066e+00	3.632666666666666710e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.174887999999999977e+01	3.750010000000000066e+00	3.723333333333333162e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.324888000000000332e+01	3.750010000000000066e+00	3.647333333333333538e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.474887999999999977e+01	3.750010000000000066e+00	3.708000000000000185e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.624887999999999977e+01	3.750010000000000066e+00	3.755999999999999783e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.774887999999999977e+01	3.750010000000000066e+00	3.794000000000000039e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.248879999999998880e+00	5.250009999999999621e+00	3.715999999999999748e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.748879999999998880e+00	5.250009999999999621e+00	3.853999999999999648e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.248879999999998880e+00	5.250009999999999621e+00	3.787333333333333218e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.748879999999999768e+00	5.250009999999999621e+00	3.860666666666666025e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.248879999999997992e+00	5.250009999999999621e+00	3.875999999999999890e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.748879999999999768e+00	5.250009999999999621e+00	3.993333333333333179e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.124887999999999799e+01	5.250009999999999621e+00	4.231333333333332725e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.274887999999999977e+01	5.250009999999999621e+00	4.200666666666665883e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.424887999999999799e+01	5.250009999999999621e+00	4.553333333333332789e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.574887999999999977e+01	5.250009999999999621e+00	4.861999999999999211e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.724887999999999977e+01	5.250009999999999621e+00	5.330666666666665776e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.874887999999999977e+01	5.250009999999999621e+00	5.586666666666666003e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.024887999999999977e+01	5.250009999999999621e+00	5.225999999999999979e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.174887999999999977e+01	5.250009999999999621e+00	4.817333333333333023e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.324888000000000332e+01	5.250009999999999621e+00	4.437333333333333130e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.474887999999999977e+01	5.250009999999999621e+00	4.413999999999998813e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.624887999999999977e+01	5.250009999999999621e+00	4.295333333333332781e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.774887999999999977e+01	5.250009999999999621e+00	4.209999999999999076e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.248879999999998880e+00	6.750010000000000510e+00	3.483333333333332948e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.748879999999998880e+00	6.750010000000000510e+00	3.547333333333333449e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.248879999999998880e+00	6.750010000000000510e+00	3.559999999999999609e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.748879999999999768e+00	6.750010000000000510e+00	3.508666666666666600e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.248879999999997992e+00	6.750010000000000510e+00	3.429999999999999716e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.748879999999999768e+00	6.750010000000000510e+00	3.645333333333332426e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.124887999999999799e+01	6.750010000000000510e+00	3.716666666666666341e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.274887999999999977e+01	6.750010000000000510e+00	3.689999999999999947e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.424887999999999799e+01	6.750010000000000510e+00	3.757333333333332970e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.574887999999999977e+01	6.750010000000000510e+00	3.847999999999999421e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.724887999999999977e+01	6.750010000000000510e+00	3.986666666666666359e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.874887999999999977e+01	6.750010000000000510e+00	3.898666666666666725e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.024887999999999977e+01	6.750010000000000510e+00	4.185333333333333350e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.174887999999999977e+01	6.750010000000000510e+00	4.357999999999999652e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
