Merged Data for Selected Target Ranges

Target Range: 108.57 nm
Trial 60 - Forward: Error: 16.75 nm, Time: 0.58 sec
Trial 60 - Backward: Error: -44.49 nm, Time: 0.33 sec
Trial 61 - Forward: Error: 130.06 nm, Time: 0.24 sec
Trial 61 - Backward: Error: 8.35 nm, Time: 0.60 sec
Trial 62 - Forward: Error: 32.18 nm, Time: 0.34 sec
Trial 62 - Backward: Error: -44.64 nm, Time: 0.29 sec
Trial 63 - Forward: Error: 27.15 nm, Time: 0.61 sec
Trial 63 - Backward: Error: -63.78 nm, Time: 0.64 sec
Trial 64 - Forward: Error: -23.54 nm, Time: 0.60 sec
Trial 64 - Backward: Error: 44.44 nm, Time: 0.32 sec
Trial 65 - Forward: Error: 16.59 nm, Time: 0.29 sec
Trial 65 - Backward: Error: 12.11 nm, Time: 0.61 sec
Trial 66 - Forward: Error: -5.40 nm, Time: 0.29 sec
Trial 66 - Backward: Error: -39.83 nm, Time: 0.72 sec
Trial 67 - Forward: Error: -61.34 nm, Time: 0.59 sec
Trial 67 - Backward: Error: -53.76 nm, Time: 0.58 sec
Trial 68 - Forward: Error: 51.13 nm, Time: 0.32 sec
Trial 68 - Backward: Error: 48.47 nm, Time: 0.29 sec
Trial 69 - Forward: Error: 4.03 nm, Time: 0.32 sec
Trial 69 - Backward: Error: 1.87 nm, Time: 0.47 sec
Trial 70 - Forward: Error: -20.36 nm, Time: 0.44 sec
Trial 70 - Backward: Error: -51.98 nm, Time: 0.60 sec
Trial 71 - Forward: Error: 0.20 nm, Time: 0.69 sec
Trial 71 - Backward: Error: -59.79 nm, Time: 0.54 sec
Trial 72 - Forward: Error: 37.39 nm, Time: 0.31 sec
Trial 72 - Backward: Error: -37.52 nm, Time: 0.60 sec
Trial 73 - Forward: Error: 10.06 nm, Time: 0.31 sec
Trial 73 - Backward: Error: -16.11 nm, Time: 0.30 sec
Trial 74 - Forward: Error: 65.08 nm, Time: 0.30 sec
Trial 74 - Backward: Error: -13.68 nm, Time: 0.31 sec
Trial 75 - Forward: Error: 2.69 nm, Time: 0.31 sec
Trial 75 - Backward: Error: 10.06 nm, Time: 0.41 sec
Trial 76 - Forward: Error: 67.03 nm, Time: 0.55 sec
Trial 76 - Backward: Error: 41.47 nm, Time: 0.30 sec
Trial 77 - Forward: Error: 53.19 nm, Time: 0.62 sec
Trial 77 - Backward: Error: 36.47 nm, Time: 0.28 sec
Trial 78 - Forward: Error: 3.54 nm, Time: 0.74 sec
Trial 78 - Backward: Error: -30.86 nm, Time: 0.50 sec
Trial 79 - Forward: Error: 24.30 nm, Time: 0.62 sec
Trial 79 - Backward: Error: 8.43 nm, Time: 0.35 sec
Trial 80 - Forward: Error: 65.62 nm, Time: 0.56 sec
Trial 80 - Backward: Error: -12.95 nm, Time: 0.62 sec
Trial 81 - Forward: Error: 19.85 nm, Time: 0.30 sec
Trial 81 - Backward: Error: 3.39 nm, Time: 0.38 sec
Trial 82 - Forward: Error: -45.16 nm, Time: 0.53 sec
Trial 82 - Backward: Error: 62.68 nm, Time: 0.64 sec
Trial 83 - Forward: Error: 12.90 nm, Time: 0.67 sec
Trial 83 - Backward: Error: -42.97 nm, Time: 0.37 sec
Trial 84 - Forward: Error: -70.92 nm, Time: 0.28 sec
Trial 84 - Backward: Error: 31.86 nm, Time: 0.79 sec
Trial 85 - Forward: Error: 10.75 nm, Time: 0.43 sec
Trial 85 - Backward: Error: -779.74 nm, Time: 0.38 sec
Trial 86 - Forward: Error: -35.80 nm, Time: 0.85 sec
Trial 86 - Backward: Error: 28.18 nm, Time: 0.32 sec
Trial 87 - Forward: Error: -63.64 nm, Time: 0.60 sec
Trial 87 - Backward: Error: 49.67 nm, Time: 0.34 sec
Trial 88 - Forward: Error: -23.20 nm, Time: 0.39 sec
Trial 88 - Backward: Error: -59.28 nm, Time: 0.63 sec
Trial 89 - Forward: Error: 38.39 nm, Time: 0.56 sec
Trial 89 - Backward: Error: -56.84 nm, Time: 0.59 sec
Trial 90 - Forward: Error: 37.43 nm, Time: 0.71 sec
Trial 90 - Backward: Error: -37.98 nm, Time: 0.53 sec
Trial 91 - Forward: Error: -48.82 nm, Time: 0.51 sec
Trial 91 - Backward: Error: -23.92 nm, Time: 0.63 sec
Trial 92 - Forward: Error: 11.67 nm, Time: 0.58 sec
Trial 92 - Backward: Error: 6.83 nm, Time: 0.32 sec
Trial 93 - Forward: Error: -56.62 nm, Time: 0.63 sec
Trial 93 - Backward: Error: 25.64 nm, Time: 0.32 sec
Trial 94 - Forward: Error: -37.39 nm, Time: 0.29 sec
Trial 94 - Backward: Error: 34.62 nm, Time: 0.33 sec
Trial 95 - Forward: Error: -93.62 nm, Time: 0.38 sec
Trial 95 - Backward: Error: 59.61 nm, Time: 0.21 sec
Trial 96 - Forward: Error: 26.23 nm, Time: 0.66 sec
Trial 96 - Backward: Error: 31.76 nm, Time: 0.31 sec
Trial 97 - Forward: Error: -41.00 nm, Time: 0.37 sec
Trial 97 - Backward: Error: 62.01 nm, Time: 0.24 sec
Trial 98 - Forward: Error: -33.79 nm, Time: 0.32 sec
Trial 98 - Backward: Error: 41.11 nm, Time: 0.29 sec
Trial 99 - Forward: Error: -21.56 nm, Time: 0.61 sec
Trial 99 - Backward: Error: 18.75 nm, Time: 0.43 sec
Trial 100 - Forward: Error: -11.49 nm, Time: 0.23 sec
Trial 100 - Backward: Error: 8.47 nm, Time: 0.32 sec
Trial 101 - Forward: Error: -8.40 nm, Time: 0.63 sec
Trial 101 - Backward: Error: 19.42 nm, Time: 0.26 sec
Trial 102 - Forward: Error: 42.40 nm, Time: 0.32 sec
Trial 102 - Backward: Error: 9.67 nm, Time: 0.31 sec
Trial 103 - Forward: Error: -53.93 nm, Time: 0.40 sec
Trial 103 - Backward: Error: 40.75 nm, Time: 0.23 sec
Trial 104 - Forward: Error: -73.25 nm, Time: 0.32 sec
Trial 104 - Backward: Error: -10.54 nm, Time: 0.34 sec
Trial 105 - Forward: Error: -33.00 nm, Time: 0.57 sec
Trial 105 - Backward: Error: 34.17 nm, Time: 0.31 sec
Trial 106 - Forward: Error: -30.57 nm, Time: 0.61 sec
Trial 106 - Backward: Error: -17.16 nm, Time: 0.28 sec
Trial 107 - Forward: Error: -31.01 nm, Time: 0.68 sec
Trial 107 - Backward: Error: 42.09 nm, Time: 0.28 sec
Trial 108 - Forward: Error: 68.67 nm, Time: 0.30 sec
Trial 108 - Backward: Error: -16.26 nm, Time: 0.28 sec
Trial 109 - Forward: Error: -1.82 nm, Time: 0.32 sec
Trial 109 - Backward: Error: 26.89 nm, Time: 0.31 sec
Trial 110 - Forward: Error: -14.61 nm, Time: 0.61 sec
Trial 110 - Backward: Error: -10.11 nm, Time: 0.45 sec
Trial 111 - Forward: Error: -79.91 nm, Time: 0.16 sec
Trial 111 - Backward: Error: 32.34 nm, Time: 0.32 sec
Trial 112 - Forward: Error: -13.62 nm, Time: 0.37 sec
Trial 112 - Backward: Error: 21.88 nm, Time: 0.23 sec
Trial 113 - Forward: Error: -55.68 nm, Time: 0.32 sec
Trial 113 - Backward: Error: -12.66 nm, Time: 0.31 sec
Trial 114 - Forward: Error: 32.00 nm, Time: 0.29 sec
Trial 114 - Backward: Error: 23.11 nm, Time: 0.30 sec
Trial 115 - Forward: Error: -47.20 nm, Time: 0.29 sec
Trial 115 - Backward: Error: 8.28 nm, Time: 0.33 sec
Trial 116 - Forward: Error: -5.00 nm, Time: 0.37 sec
Trial 116 - Backward: Error: 0.72 nm, Time: 0.21 sec
Trial 117 - Forward: Error: -14.41 nm, Time: 0.35 sec
Trial 117 - Backward: Error: -14.19 nm, Time: 0.62 sec
Trial 118 - Forward: Error: 23.44 nm, Time: 0.37 sec
Trial 118 - Backward: Error: 20.07 nm, Time: 0.26 sec
Trial 119 - Forward: Error: -61.11 nm, Time: 0.33 sec
Trial 119 - Backward: Error: 19.91 nm, Time: 0.46 sec
Trial 120 - Forward: Error: 23.33 nm, Time: 0.44 sec
Trial 120 - Backward: Error: -74.90 nm, Time: 0.32 sec
Trial 121 - Forward: Error: -29.64 nm, Time: 1.07 sec
Trial 121 - Backward: Error: 53.06 nm, Time: 0.94 sec
Trial 122 - Forward: Error: -36.11 nm, Time: 0.88 sec
Trial 122 - Backward: Error: 7.11 nm, Time: 0.64 sec
Trial 123 - Forward: Error: -1.20 nm, Time: 0.91 sec
Trial 123 - Backward: Error: 40.52 nm, Time: 0.95 sec
Trial 124 - Forward: Error: -2.14 nm, Time: 0.91 sec
Trial 124 - Backward: Error: -23.40 nm, Time: 0.99 sec
Trial 125 - Forward: Error: -48.28 nm, Time: 0.85 sec
Trial 125 - Backward: Error: -27.85 nm, Time: 0.94 sec
Trial 126 - Forward: Error: -5.30 nm, Time: 0.89 sec
Trial 126 - Backward: Error: -92.78 nm, Time: 0.63 sec
Trial 127 - Forward: Error: -7.53 nm, Time: 0.90 sec
Trial 127 - Backward: Error: -32.77 nm, Time: 0.90 sec
Trial 128 - Forward: Error: 17.19 nm, Time: 0.95 sec
Trial 128 - Backward: Error: -242.55 nm, Time: 0.63 sec
Trial 129 - Forward: Error: -5.50 nm, Time: 0.93 sec
Trial 129 - Backward: Error: 17.79 nm, Time: 0.91 sec
Trial 130 - Forward: Error: 28.27 nm, Time: 0.91 sec
Trial 130 - Backward: Error: -6.72 nm, Time: 0.95 sec
Trial 131 - Forward: Error: 54.18 nm, Time: 0.89 sec
Trial 131 - Backward: Error: 29.68 nm, Time: 0.63 sec
Trial 132 - Forward: Error: -45.68 nm, Time: 0.96 sec
Trial 132 - Backward: Error: -6.78 nm, Time: 0.60 sec
Trial 133 - Forward: Error: -10.74 nm, Time: 0.94 sec
Trial 133 - Backward: Error: 45.61 nm, Time: 0.61 sec
Trial 134 - Forward: Error: 16.66 nm, Time: 0.90 sec
Trial 134 - Backward: Error: 21.45 nm, Time: 0.96 sec
Trial 135 - Forward: Error: 3.06 nm, Time: 0.89 sec
Trial 135 - Backward: Error: -64.41 nm, Time: 0.61 sec
Trial 136 - Forward: Error: 7.85 nm, Time: 0.95 sec
Trial 136 - Backward: Error: -12.84 nm, Time: 0.89 sec
Trial 137 - Forward: Error: -19.03 nm, Time: 0.93 sec
Trial 137 - Backward: Error: 16.90 nm, Time: 0.91 sec
Trial 138 - Forward: Error: -97.64 nm, Time: 1.03 sec
Trial 138 - Backward: Error: 104.93 nm, Time: 0.87 sec
Trial 139 - Forward: Error: -29.09 nm, Time: 0.88 sec
Trial 139 - Backward: Error: -143.30 nm, Time: 0.67 sec
Trial 140 - Forward: Error: -25.01 nm, Time: 0.86 sec
Trial 140 - Backward: Error: -43.23 nm, Time: 0.63 sec
Trial 141 - Forward: Error: 48.38 nm, Time: 1.05 sec
Trial 141 - Backward: Error: -11.93 nm, Time: 0.82 sec
Trial 142 - Forward: Error: -21.65 nm, Time: 0.88 sec
Trial 142 - Backward: Error: 30.30 nm, Time: 0.60 sec
Trial 143 - Forward: Error: -17.10 nm, Time: 1.01 sec
Trial 143 - Backward: Error: -14.68 nm, Time: 0.86 sec
Trial 144 - Forward: Error: -26.92 nm, Time: 0.89 sec
Trial 144 - Backward: Error: -23.55 nm, Time: 0.74 sec
Trial 145 - Forward: Error: 13.19 nm, Time: 0.84 sec
Trial 145 - Backward: Error: 12.38 nm, Time: 0.90 sec
Trial 146 - Forward: Error: 1.30 nm, Time: 0.94 sec
Trial 146 - Backward: Error: -18.98 nm, Time: 0.64 sec
Trial 147 - Forward: Error: -8.79 nm, Time: 0.86 sec
Trial 147 - Backward: Error: 1.38 nm, Time: 0.93 sec
Trial 148 - Forward: Error: 1.42 nm, Time: 1.00 sec
Trial 148 - Backward: Error: -25.59 nm, Time: 0.88 sec
Trial 149 - Forward: Error: -25.44 nm, Time: 0.94 sec
Trial 149 - Backward: Error: -22.59 nm, Time: 0.63 sec
Trial 150 - Forward: Error: 3.87 nm, Time: 0.91 sec
Trial 150 - Backward: Error: -52.37 nm, Time: 0.68 sec
