
Trial 18 - Forward: Error: 2.27 nm, Time: 0.71 sec
Trial 18 - Backward: Error: -13.92 nm, Time: 0.59 sec
Trial 19 - Forward: Error: -50.37 nm, Time: 0.26 sec
Trial 19 - Backward: Error: -94.72 nm, Time: 0.38 sec
Trial 20 - Forward: Error: 148.79 nm, Time: 0.56 sec
Trial 20 - Backward: Error: -73.81 nm, Time: 0.34 sec
Trial 21 - Forward: Error: 12.82 nm, Time: 0.27 sec
Trial 21 - Backward: Error: 40.75 nm, Time: 0.36 sec
Trial 22 - Forward: Error: 1.61 nm, Time: 0.26 sec
Trial 22 - Backward: Error: 26.48 nm, Time: 0.28 sec
Trial 23 - Forward: Error: -55.68 nm, Time: 0.33 sec
Trial 23 - Backward: Error: 70.43 nm, Time: 0.73 sec
Trial 24 - Forward: Error: -10.17 nm, Time: 0.51 sec
Trial 24 - Backward: Error: 6.32 nm, Time: 0.34 sec
Trial 25 - Forward: Error: -112.33 nm, Time: 0.63 sec
Trial 25 - Backward: Error: -44.04 nm, Time: 0.26 sec
Trial 26 - Forward: Error: 38.46 nm, Time: 0.28 sec
Trial 26 - Backward: Error: 2.32 nm, Time: 0.36 sec
Trial 27 - Forward: Error: -36.40 nm, Time: 0.29 sec
Trial 27 - Backward: Error: -18.99 nm, Time: 0.33 sec
Trial 28 - Forward: Error: -114.81 nm, Time: 0.35 sec
Trial 28 - Backward: Error: -45.21 nm, Time: 0.74 sec
Trial 29 - Forward: Error: -17.36 nm, Time: 0.51 sec
Trial 29 - Backward: Error: 2.02 nm, Time: 0.95 sec
Trial 30 - Forward: Error: -46.53 nm, Time: 0.55 sec
Trial 30 - Backward: Error: -144.29 nm, Time: 0.35 sec
Average Forward Error: 45.19 nm, Average Time: 0.47 sec
Average Backward Error: 53.46 nm, Average Time: 0.48 sec

Target Range: 77.5 nm
Trial 1 - Forward: Error: 70.05 nm, Time: 0.60 sec
Trial 1 - Backward: Error: -31.66 nm, Time: 0.28 sec
Trial 2 - Forward: Error: 38.03 nm, Time: 0.29 sec
Trial 2 - Backward: Error: -14.34 nm, Time: 0.59 sec
Trial 3 - Forward: Error: -89.57 nm, Time: 0.60 sec
Trial 3 - Backward: Error: 25.85 nm, Time: 0.59 sec
Trial 4 - Forward: Error: -41.91 nm, Time: 0.38 sec
Trial 4 - Backward: Error: 23.63 nm, Time: 0.62 sec
Trial 5 - Forward: Error: -114.07 nm, Time: 0.81 sec
Trial 5 - Backward: Error: -117.73 nm, Time: 0.75 sec
Trial 6 - Forward: Error: -10.83 nm, Time: 0.57 sec
Trial 6 - Backward: Error: -2.07 nm, Time: 0.28 sec
Trial 7 - Forward: Error: -170.73 nm, Time: 0.39 sec
Trial 7 - Backward: Error: 6.68 nm, Time: 0.50 sec
Trial 8 - Forward: Error: -38.59 nm, Time: 0.65 sec
Trial 8 - Backward: Error: -121.00 nm, Time: 0.59 sec
Trial 9 - Forward: Error: -182.05 nm, Time: 0.32 sec
Trial 9 - Backward: Error: -64.45 nm, Time: 0.59 sec
Trial 10 - Forward: Error: 76.39 nm, Time: 0.42 sec
Trial 10 - Backward: Error: -84.96 nm, Time: 0.85 sec
Trial 11 - Forward: Error: 3.34 nm, Time: 0.92 sec
Trial 11 - Backward: Error: 129.46 nm, Time: 0.50 sec
Trial 12 - Forward: Error: -52.84 nm, Time: 0.50 sec
Trial 12 - Backward: Error: 3.99 nm, Time: 0.60 sec
Trial 13 - Forward: Error: -39.05 nm, Time: 0.27 sec
Trial 13 - Backward: Error: -2.70 nm, Time: 0.25 sec
Trial 14 - Forward: Error: 38.84 nm, Time: 0.38 sec
Trial 14 - Backward: Error: -39.31 nm, Time: 0.62 sec
Trial 15 - Forward: Error: -53.64 nm, Time: 0.60 sec
Trial 15 - Backward: Error: -21.48 nm, Time: 0.54 sec
Trial 16 - Forward: Error: -5.28 nm, Time: 0.66 sec
Trial 16 - Backward: Error: 97.64 nm, Time: 1.26 sec
Trial 17 - Forward: Error: 67.54 nm, Time: 0.69 sec
Trial 17 - Backward: Error: 95.66 nm, Time: 0.57 sec
Trial 18 - Forward: Error: 1.20 nm, Time: 0.63 sec
Trial 18 - Backward: Error: 6.53 nm, Time: 0.58 sec
Trial 19 - Forward: Error: 4.19 nm, Time: 0.59 sec
Trial 19 - Backward: Error: -70.63 nm, Time: 0.38 sec
Trial 20 - Forward: Error: 53.72 nm, Time: 0.59 sec
Trial 20 - Backward: Error: -21.21 nm, Time: 0.37 sec
Trial 21 - Forward: Error: -66.94 nm, Time: 0.51 sec
Trial 21 - Backward: Error: -32.95 nm, Time: 0.36 sec
Trial 22 - Forward: Error: 37.38 nm, Time: 0.62 sec
Trial 22 - Backward: Error: 15.07 nm, Time: 0.59 sec
Trial 23 - Forward: Error: -59.55 nm, Time: 0.35 sec
Trial 23 - Backward: Error: -87.72 nm, Time: 0.65 sec
Trial 24 - Forward: Error: 47.21 nm, Time: 0.55 sec
Trial 24 - Backward: Error: -46.85 nm, Time: 0.33 sec
Trial 25 - Forward: Error: -23.90 nm, Time: 0.54 sec
Trial 25 - Backward: Error: -39.77 nm, Time: 0.30 sec
Trial 26 - Forward: Error: 12.26 nm, Time: 0.69 sec
Trial 26 - Backward: Error: 144.69 nm, Time: 0.89 sec
Trial 27 - Forward: Error: -67.42 nm, Time: 0.29 sec
Trial 27 - Backward: Error: -18.40 nm, Time: 0.57 sec
Trial 28 - Forward: Error: 56.73 nm, Time: 0.29 sec
Trial 28 - Backward: Error: 63.38 nm, Time: 0.31 sec
Trial 29 - Forward: Error: 48.36 nm, Time: 0.39 sec
Trial 29 - Backward: Error: -55.48 nm, Time: 0.28 sec
Trial 30 - Forward: Error: -24.26 nm, Time: 0.28 sec
Trial 30 - Backward: Error: -10.67 nm, Time: 0.60 sec
Average Forward Error: 53.20 nm, Average Time: 0.51 sec
Average Backward Error: 49.87 nm, Average Time: 0.54 sec

Target Range: 66.25 nm
Trial 1 - Forward: Error: 41.04 nm, Time: 0.64 sec
Trial 1 - Backward: Error: -49.18 nm, Time: 0.60 sec
Trial 2 - Forward: Error: 34.03 nm, Time: 0.98 sec
Trial 2 - Backward: Error: -11.16 nm, Time: 0.16 sec
Trial 3 - Forward: Error: 123.53 nm, Time: 0.60 sec
Trial 3 - Backward: Error: -58.84 nm, Time: 0.70 sec
Trial 4 - Forward: Error: -25.03 nm, Time: 0.26 sec
Trial 4 - Backward: Error: -56.84 nm, Time: 0.28 sec
Trial 5 - Forward: Error: -48.73 nm, Time: 0.34 sec
Trial 5 - Backward: Error: -42.05 nm, Time: 0.57 sec
Trial 6 - Forward: Error: -9.96 nm, Time: 0.67 sec
Trial 6 - Backward: Error: 5.46 nm, Time: 0.57 sec
Trial 7 - Forward: Error: -93.00 nm, Time: 0.65 sec
Trial 7 - Backward: Error: 27.16 nm, Time: 0.66 sec
Trial 8 - Forward: Error: -46.13 nm, Time: 0.51 sec
Trial 8 - Backward: Error: 22.05 nm, Time: 0.37 sec
Trial 9 - Forward: Error: -18.70 nm, Time: 0.61 sec
Trial 9 - Backward: Error: -18.73 nm, Time: 0.72 sec
Trial 10 - Forward: Error: -65.30 nm, Time: 0.54 sec
Trial 10 - Backward: Error: 102.51 nm, Time: 0.57 sec
Trial 11 - Forward: Error: 180.65 nm, Time: 0.42 sec
Trial 11 - Backward: Error: -15.70 nm, Time: 1.09 sec
Trial 12 - Forward: Error: 8.90 nm, Time: 0.67 sec
Trial 12 - Backward: Error: -99.78 nm, Time: 1.27 sec
Trial 13 - Forward: Error: -99.53 nm, Time: 0.50 sec
Trial 13 - Backward: Error: -69.92 nm, Time: 0.38 sec
Trial 14 - Forward: Error: -357.36 nm, Time: 0.65 sec
Trial 14 - Backward: Error: -295.94 nm, Time: 0.74 sec
Trial 15 - Forward: Error: 19.30 nm, Time: 0.80 sec
Trial 15 - Backward: Error: -84.13 nm, Time: 0.78 sec
Trial 16 - Forward: Error: 32.08 nm, Time: 0.39 sec
Trial 16 - Backward: Error: -80.95 nm, Time: 1.09 sec
Trial 17 - Forward: Error: 75.38 nm, Time: 0.52 sec
Trial 17 - Backward: Error: -37.90 nm, Time: 0.36 sec
Trial 18 - Forward: Error: 49.55 nm, Time: 0.62 sec
Trial 18 - Backward: Error: -109.03 nm, Time: 0.60 sec
Trial 19 - Forward: Error: -19.70 nm, Time: 0.23 sec
Trial 19 - Backward: Error: -95.21 nm, Time: 0.29 sec
Trial 20 - Forward: Error: -68.14 nm, Time: 0.29 sec
Trial 20 - Backward: Error: -100.01 nm, Time: 0.35 sec
Trial 21 - Forward: Error: -154.19 nm, Time: 0.31 sec
Trial 21 - Backward: Error: -79.48 nm, Time: 0.34 sec
Trial 22 - Forward: Error: 43.05 nm, Time: 0.26 sec
Trial 22 - Backward: Error: 53.19 nm, Time: 0.29 sec
Trial 23 - Forward: Error: -4.61 nm, Time: 1.13 sec
Trial 23 - Backward: Error: 59.31 nm, Time: 0.52 sec
Trial 24 - Forward: Error: -30.62 nm, Time: 0.39 sec
Trial 24 - Backward: Error: -39.47 nm, Time: 0.28 sec
Trial 25 - Forward: Error: -54.83 nm, Time: 0.52 sec
Trial 25 - Backward: Error: -115.70 nm, Time: 0.61 sec
Trial 26 - Forward: Error: -139.45 nm, Time: 0.38 sec
Trial 26 - Backward: Error: -1.00 nm, Time: 0.54 sec
Trial 27 - Forward: Error: 17.12 nm, Time: 0.40 sec
Trial 27 - Backward: Error: -9.43 nm, Time: 0.93 sec
Trial 28 - Forward: Error: 48.39 nm, Time: 0.82 sec
Trial 28 - Backward: Error: -115.27 nm, Time: 0.29 sec
Trial 29 - Forward: Error: 6.50 nm, Time: 0.68 sec
Trial 29 - Backward: Error: -72.18 nm, Time: 0.61 sec
Trial 30 - Forward: Error: -44.25 nm, Time: 0.26 sec
Trial 30 - Backward: Error: -30.03 nm, Time: 0.61 sec
Average Forward Error: 65.30 nm, Average Time: 0.53 sec
Average Backward Error: 65.25 nm, Average Time: 0.57 sec

Target Range: 55.0 nm
Trial 1 - Forward: Error: -56.89 nm, Time: 0.58 sec
Trial 1 - Backward: Error: -155.33 nm, Time: 2.17 sec
Trial 2 - Forward: Error: -7.13 nm, Time: 0.74 sec
Trial 2 - Backward: Error: 102.71 nm, Time: 0.53 sec
Trial 3 - Forward: Error: -24.16 nm, Time: 0.58 sec
Trial 3 - Backward: Error: -45.91 nm, Time: 0.59 sec
Trial 4 - Forward: Error: -35.68 nm, Time: 0.67 sec
Trial 4 - Backward: Error: -16.10 nm, Time: 0.31 sec
Trial 5 - Forward: Error: -80.68 nm, Time: 0.58 sec
Trial 5 - Backward: Error: -16.18 nm, Time: 0.60 sec
Trial 6 - Forward: Error: -20.72 nm, Time: 0.26 sec
Trial 6 - Backward: Error: 8.51 nm, Time: 0.53 sec
Trial 7 - Forward: Error: -111.50 nm, Time: 0.40 sec
Trial 7 - Backward: Error: -8.78 nm, Time: 0.35 sec
Trial 8 - Forward: Error: 13.22 nm, Time: 1.58 sec
Trial 8 - Backward: Error: -9.46 nm, Time: 0.29 sec
Trial 9 - Forward: Error: 23.38 nm, Time: 0.95 sec
Trial 9 - Backward: Error: -72.89 nm, Time: 1.61 sec
Trial 10 - Forward: Error: -30.68 nm, Time: 0.56 sec
Trial 10 - Backward: Error: -45.75 nm, Time: 0.61 sec
Trial 11 - Forward: Error: -52.45 nm, Time: 0.96 sec
Trial 11 - Backward: Error: -194.62 nm, Time: 0.42 sec
Trial 12 - Forward: Error: -27.32 nm, Time: 0.50 sec
Trial 12 - Backward: Error: -33.73 nm, Time: 0.60 sec
Trial 13 - Forward: Error: 60.18 nm, Time: 0.55 sec
Trial 13 - Backward: Error: -4.37 nm, Time: 0.75 sec
Trial 14 - Forward: Error: -105.24 nm, Time: 0.60 sec
Trial 14 - Backward: Error: -118.40 nm, Time: 1.15 sec
Trial 15 - Forward: Error: -312.75 nm, Time: 0.37 sec
Trial 15 - Backward: Error: 58.18 nm, Time: 0.51 sec
Trial 16 - Forward: Error: 14.22 nm, Time: 0.62 sec
Trial 16 - Backward: Error: -14.98 nm, Time: 0.63 sec
Trial 17 - Forward: Error: -27.17 nm, Time: 0.69 sec
Trial 17 - Backward: Error: -55.67 nm, Time: 0.95 sec
Trial 18 - Forward: Error: -68.40 nm, Time: 0.54 sec
Trial 18 - Backward: Error: 6.16 nm, Time: 0.38 sec
Trial 19 - Forward: Error: -96.49 nm, Time: 0.33 sec
Trial 19 - Backward: Error: -243.56 nm, Time: 0.63 sec
Trial 20 - Forward: Error: -43.97 nm, Time: 0.55 sec
Trial 20 - Backward: Error: 75.46 nm, Time: 3.74 sec


Target Range: 120.0 nm
Trial 1 - Forward: Error: -20.07 nm, Time: 0.70 sec
Trial 1 - Backward: Error: -139.68 nm, Time: 0.72 sec
Trial 2 - Forward: Error: -12.93 nm, Time: 0.82 sec
Trial 2 - Backward: Error: -26.16 nm, Time: 0.63 sec
Trial 3 - Forward: Error: 22.09 nm, Time: 0.98 sec
Trial 3 - Backward: Error: -619.66 nm, Time: 0.85 sec
Trial 4 - Forward: Error: -10.53 nm, Time: 0.92 sec
Trial 4 - Backward: Error: 9.65 nm, Time: 0.89 sec
Trial 5 - Forward: Error: 0.49 nm, Time: 0.89 sec
Trial 5 - Backward: Error: 64.14 nm, Time: 0.96 sec
Trial 6 - Forward: Error: -21.60 nm, Time: 0.91 sec
Trial 6 - Backward: Error: -6.90 nm, Time: 0.63 sec
Trial 7 - Forward: Error: 48.30 nm, Time: 0.93 sec
Trial 7 - Backward: Error: -83.24 nm, Time: 0.57 sec
Trial 8 - Forward: Error: -12.74 nm, Time: 0.92 sec
Trial 8 - Backward: Error: 50.65 nm, Time: 0.94 sec
Trial 9 - Forward: Error: 70.39 nm, Time: 0.63 sec
Trial 9 - Backward: Error: 30.98 nm, Time: 0.90 sec
Trial 10 - Forward: Error: -31.82 nm, Time: 0.92 sec
Trial 10 - Backward: Error: 3.30 nm, Time: 0.90 sec
Trial 11 - Forward: Error: -38.66 nm, Time: 0.64 sec
Trial 11 - Backward: Error: 32.99 nm, Time: 0.60 sec
Trial 12 - Forward: Error: 7.97 nm, Time: 0.91 sec
Trial 12 - Backward: Error: 4.12 nm, Time: 0.60 sec
Trial 13 - Forward: Error: 29.81 nm, Time: 0.76 sec
Trial 13 - Backward: Error: -30.98 nm, Time: 0.86 sec
Trial 14 - Forward: Error: 39.41 nm, Time: 0.88 sec
Trial 14 - Backward: Error: -83.88 nm, Time: 0.68 sec
Trial 15 - Forward: Error: -9.70 nm, Time: 0.88 sec
Trial 15 - Backward: Error: -30.59 nm, Time: 0.71 sec
Trial 16 - Forward: Error: -51.38 nm, Time: 0.85 sec
Trial 16 - Backward: Error: -25.15 nm, Time: 0.64 sec
Trial 17 - Forward: Error: 50.26 nm, Time: 0.91 sec
Trial 17 - Backward: Error: -47.74 nm, Time: 0.99 sec
Trial 18 - Forward: Error: -29.79 nm, Time: 0.88 sec
Trial 18 - Backward: Error: -83.29 nm, Time: 0.72 sec
Trial 19 - Forward: Error: 106.81 nm, Time: 0.84 sec
Trial 19 - Backward: Error: -0.74 nm, Time: 0.71 sec
Trial 20 - Forward: Error: 59.79 nm, Time: 0.89 sec
Trial 20 - Backward: Error: 5.52 nm, Time: 0.89 sec
Trial 21 - Forward: Error: 33.28 nm, Time: 0.88 sec
Trial 21 - Backward: Error: 77.19 nm, Time: 0.67 sec
Trial 22 - Forward: Error: 9.74 nm, Time: 0.88 sec
Trial 22 - Backward: Error: -6.47 nm, Time: 0.94 sec
Trial 23 - Forward: Error: 94.54 nm, Time: 0.91 sec
Trial 23 - Backward: Error: -10.58 nm, Time: 0.94 sec
Trial 24 - Forward: Error: -1.02 nm, Time: 0.93 sec
Trial 24 - Backward: Error: 82.65 nm, Time: 1.20 sec
Trial 25 - Forward: Error: -7.67 nm, Time: 0.90 sec
Trial 25 - Backward: Error: 4.71 nm, Time: 0.92 sec
Trial 26 - Forward: Error: 23.22 nm, Time: 0.95 sec
Trial 26 - Backward: Error: -28.08 nm, Time: 0.91 sec
Trial 27 - Forward: Error: -14.71 nm, Time: 0.99 sec
Trial 27 - Backward: Error: -16.88 nm, Time: 0.87 sec
Trial 28 - Forward: Error: -9.75 nm, Time: 0.92 sec
Trial 28 - Backward: Error: -1.44 nm, Time: 0.75 sec
Trial 29 - Forward: Error: 76.32 nm, Time: 0.84 sec
Trial 29 - Backward: Error: 1.86 nm, Time: 0.64 sec
Trial 30 - Forward: Error: -30.68 nm, Time: 0.95 sec
Trial 30 - Backward: Error: -9.73 nm, Time: 1.19 sec
Trial 31 - Forward: Error: -31.97 nm, Time: 0.92 sec
Trial 31 - Backward: Error: 0.27 nm, Time: 0.94 sec
Trial 32 - Forward: Error: -115.74 nm, Time: 1.01 sec
Trial 32 - Backward: Error: 19.49 nm, Time: 0.87 sec
Trial 33 - Forward: Error: 31.70 nm, Time: 0.91 sec
Trial 33 - Backward: Error: -27.51 nm, Time: 0.92 sec
Trial 34 - Forward: Error: -0.52 nm, Time: 0.94 sec
Trial 34 - Backward: Error: -21.44 nm, Time: 0.94 sec
Trial 35 - Forward: Error: -8.34 nm, Time: 0.91 sec
Trial 35 - Backward: Error: -18.01 nm, Time: 0.98 sec
Trial 36 - Forward: Error: 51.13 nm, Time: 0.89 sec
Trial 36 - Backward: Error: 82.14 nm, Time: 0.71 sec
Trial 37 - Forward: Error: -53.88 nm, Time: 0.84 sec
Trial 37 - Backward: Error: -18.47 nm, Time: 0.90 sec
Trial 38 - Forward: Error: -16.50 nm, Time: 0.93 sec
Trial 38 - Backward: Error: 21.00 nm, Time: 0.92 sec
Trial 39 - Forward: Error: 18.60 nm, Time: 0.91 sec
Trial 39 - Backward: Error: -1.85 nm, Time: 0.65 sec
Trial 40 - Forward: Error: -51.80 nm, Time: 0.96 sec
Trial 40 - Backward: Error: -10.48 nm, Time: 0.59 sec
Trial 41 - Forward: Error: -22.82 nm, Time: 0.74 sec
Trial 41 - Backward: Error: -8.33 nm, Time: 0.84 sec
Trial 42 - Forward: Error: -26.94 nm, Time: 0.74 sec
Trial 42 - Backward: Error: 8.13 nm, Time: 1.15 sec
Trial 43 - Forward: Error: -3.89 nm, Time: 0.89 sec
Trial 43 - Backward: Error: 5.83 nm, Time: 0.93 sec
Trial 44 - Forward: Error: -15.78 nm, Time: 1.00 sec
Trial 44 - Backward: Error: -0.13 nm, Time: 0.84 sec
Trial 45 - Forward: Error: -8.70 nm, Time: 0.93 sec
Trial 45 - Backward: Error: -2.82 nm, Time: 0.93 sec
Trial 46 - Forward: Error: -27.34 nm, Time: 0.95 sec
