# Scantype: Linescan
# Date: 2025-01-31 11:04:13
# Fast axis: X
# X range: -5000.0 - 5000.0 nm
# Y range: -5000.0 - 5000.0 nm
# Step size: (500, 500) nm
# Slow steps: 1
# Columns: X Position (nm), Y Position (nm), Z Position (nm), Movement Type
1500173.335	1500032.620	0.0	 Idle
1500175.948	1500024.275	0.0	 Idle
1500183.856	1500010.677	0.0	 Idle
1500185.450	1500019.613	0.0	 Idle
1500196.760	1500017.009	0.0	 Idle
1500185.819	1500020.556	0.0	 Idle
1500179.804	1500019.836	0.0	 Idle
1500197.497	1500035.267	0.0	 Idle
1500200.128	1500033.185	0.0	 Idle
1500195.424	1500042.293	0.0	 Idle
1500188.869	1500041.179	0.0	 Idle
1500180.746	1500028.593	0.0	 Idle
1500164.158	1500034.025	0.0	 Idle
1500181.089	1500044.213	0.0	 Idle
1500181.732	1500065.573	0.0	 Idle
1500182.751	1500062.831	0.0	 Idle
1500171.955	1500029.544	0.0	 Idle
1500178.510	1500030.332	0.0	 Idle
1500169.308	1500050.519	0.0	 Idle
1500172.880	1500034.933	0.0	 Idle
1500185.553	1500031.806	0.0	 Idle
1500191.714	1500032.114	0.0	 Idle
1500180.472	1500025.902	0.0	 Idle
1500179.924	1500024.137	0.0	 Idle
1500179.941	1500030.572	0.0	 Idle
1500181.218	1500030.538	0.0	 Idle
1500175.571	1500027.265	0.0	 Idle
1500177.139	1500017.017	0.0	 Idle
1500199.879	1500027.547	0.0	 Idle
1500195.946	1500034.702	0.0	 Idle
1500187.395	1500035.678	0.0	 Idle
1500199.391	1500029.998	0.0	 Idle
1500186.384	1500032.089	0.0	 Idle
1500184.516	1500040.289	0.0	 Idle
1500188.955	1500029.510	0.0	 Idle
1500179.667	1500030.512	0.0	 Idle
1500179.324	1500023.083	0.0	 Idle
1500188.398	1500029.955	0.0	 Idle
1500184.748	1500032.594	0.0	 Idle
1500187.498	1500026.459	0.0	 Idle
1500182.391	1500012.939	0.0	 Idle
1500191.199	1500011.636	0.0	 Idle
1500183.976	1499999.607	0.0	 Idle
1500187.386	1500006.804	0.0	 Idle
1500193.984	1500008.775	0.0	 Idle
1500195.132	1500021.747	0.0	 Idle
1500199.322	1500034.034	0.0	 Idle
1500198.971	1500040.186	0.0	 Idle
1500194.532	1500032.329	0.0	 Idle
1500190.000	1500036.912	0.0	 Idle
1500190.411	1500046.655	0.0	 Idle
1500204.565	1500028.764	0.0	 Idle
1500202.072	1500035.910	0.0	 Idle
1500202.030	1500036.587	0.0	 Idle
1500187.001	1500021.396	0.0	 Idle
1500205.628	1500028.173	0.0	 Idle
1500200.436	1500028.927	0.0	 Idle
1500207.976	1500021.987	0.0	 Idle
1500201.644	1500025.628	0.0	 Idle
1500190.608	1500022.690	0.0	 Idle
1500193.136	1500009.537	0.0	 Idle
1500185.150	1500043.210	0.0	 Idle
1500189.023	1500046.432	0.0	 Idle
1500175.589	1500029.158	0.0	 Idle
1500166.840	1500030.375	0.0	 Idle
1500191.902	1500035.225	0.0	 Idle
1500190.557	1500025.851	0.0	 Idle
1500189.469	1500030.264	0.0	 Idle
1500191.619	1500038.421	0.0	 Idle
1500173.112	1500033.083	0.0	 Idle
1500186.496	1500034.719	0.0	 Idle
1500186.410	1500031.078	0.0	 Idle
1500179.341	1500033.117	0.0	 Idle
1500180.421	1500032.269	0.0	 Idle
1500195.510	1500025.868	0.0	 Idle
1500200.745	1500038.429	0.0	 Idle
1500192.802	1500044.958	0.0	 Idle
1500188.535	1500036.159	0.0	 Idle
1500194.070	1500044.992	0.0	 Idle
1500195.964	1500063.199	0.0	 Idle
1500203.658	1500069.557	0.0	 Idle
1500181.218	1500055.351	0.0	 Idle
1500187.387	1500067.141	0.0	 Idle
1500185.254	1500058.427	0.0	 Idle
1500182.015	1500060.732	0.0	 Idle
1500186.504	1500065.230	0.0	 Idle
1500191.363	1500070.619	0.0	 Idle
1500203.255	1500057.391	0.0	 Idle
1500194.293	1500060.921	0.0	 Idle
1500168.648	1500068.066	0.0	 Idle
1500174.260	1500044.573	0.0	 Idle
1500176.694	1500039.663	0.0	 Idle
1500173.069	1500047.948	0.0	 Idle
1500154.828	1500019.802	0.0	 Idle
1500173.755	1500039.303	0.0	 Idle
1500168.743	1500041.154	0.0	 Idle
1500156.062	1500021.096	0.0	 Idle
1500144.683	1500017.831	0.0	 Idle
1500147.656	1500032.500	0.0	 Idle
1500158.478	1500023.563	0.0	 Idle
1500162.445	1500015.227	0.0	 Idle
1500166.918	1500032.123	0.0	 Idle
1500193.505	1500037.701	0.0	 Idle
1500192.399	1500044.358	0.0	 Idle
1500170.431	1500026.485	0.0	 Idle
1500152.369	1500026.708	0.0	 Idle
1500174.629	1500027.214	0.0	 Idle
1500185.228	1500034.077	0.0	 Idle
1500184.816	1500028.541	0.0	 Idle
1500157.544	1500024.240	0.0	 Idle
1500168.803	1500033.005	0.0	 Idle
1500162.222	1500033.597	0.0	 Idle
1500160.226	1500034.925	0.0	 Idle
1500169.685	1500021.558	0.0	 Idle
1500172.032	1500020.976	0.0	 Idle
1500177.893	1500020.222	0.0	 Idle
1500192.365	1500035.953	0.0	 Idle
1500182.280	1500027.976	0.0	 Idle
1500190.052	1500024.789	0.0	 Idle
1500191.371	1500029.887	0.0	 Idle
1500189.152	1500028.996	0.0	 Idle
